Gender,Age,Education,MaritalStatus,FamilyCount,ChildCount,IncomeType,IncomeClass,Occupation,OrgType,HouseOwnYN,DwellingType,HousingType,ResidenceClass,CarOwnedYN,Default,ActiveLoanYN,LoanType,ApplWeek,ApplHour,Accompany,CarPrice,Deposit,LoanTerm,LoanRemainTerm,InterestType,InterestRate,LoanAmount,InstallAmount,LoanRemainAmount,HomeAddMatchedYN,WorkAddMatchedYN,InquiryCount,IdChangedYears,InfoChangedYears,PhoneChangedYears,ScoreA,ScoreB,ScoreC,loan_months,loan_start_date
남성,57.5,전문대,결혼,5,3,퇴직,3000만원 미만,기타,산업,N,월세,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),목,10,단독,25000000,30,36,7,고정,7.09,17500000,520576.4,3644034.8,Y,Y,3,9.0,9.0,0.5,0.734,0.554,0.774,29,2022-11-01
남성,57.5,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),월,10,단독,61000000,10,24,6,고정,6.4,54900000,2433900.0,14603400.0,Y,Y,2,0.0,20.4,1.2,,0.713,0.653,18,2023-10-01
남성,57.6,전문대,독신,1,0,퇴직,5000만원~1억원 미만,기타,무역,N,전세,아파트,최상,Y,0,Y,할부금융(장/단기),금,11,배우,20000000,20,36,19,변동,4.39,16000000,463955.6,8815156.4,Y,Y,3,12.5,41.2,2.5,0.845,0.925,0.785,17,2023-11-01
남성,57.6,대학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,서비스,N,월세,연립/다세대/빌라,최상,N,0,Y,할부금융(장/단기),월,11,단독,30000000,10,24,8,변동,4.3,27000000,1173375.0,9387000.0,Y,Y,4,11.8,32.1,7.4,,0.573,0.653,16,2023-12-01
남성,57.6,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,Y,0,Y,할부금융(장/단기),수,17,단독,30000000,10,24,17,변동,4.3,27000000,1173375.0,19947375.0,Y,Y,2,12.6,23.8,1.1,,0.727,0.907,7,2024-09-01
남성,57.6,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),금,11,자녀,30000000,20,48,18,변동,5.23,24000000,526150.0,9470700.0,Y,Y,1,12.2,29.1,3.8,,0.488,0.728,30,2022-10-01
남성,57.7,대학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),월,13,단독,20000000,30,48,16,변동,6.23,14000000,309837.5,4957400.0,Y,Y,0,11.9,13.2,4.5,0.799,0.639,0.579,32,2022-08-01
남성,57.7,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,N,전세,연립/다세대/빌라,평균,Y,0,Y,할부금융(장/단기),목,15,단독,15000000,10,24,19,변동,4.3,13500000,586687.5,11147062.5,Y,Y,1,10.6,12.8,0.8,,0.921,0.741,5,2024-11-01
남성,57.7,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,1,N,할부금융(장/단기),수,17,친지,43000000,20,48,20,혼합,5.38,34400000,755223.3,15104466.0,Y,Y,1,11.0,8.2,0.0,0.172,0.092,,28,2022-12-01
남성,57.7,고등학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,0,Y,할부금융(장/단기),목,17,단독,25000000,30,36,25,변동,5.19,17500000,511340.3,12783507.5,Y,Y,0,12.2,14.4,4.2,0.679,0.739,,11,2024-05-01
남성,57.7,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),금,14,단독,15000000,10,24,12,변동,4.3,13500000,586687.5,7040250.0,Y,Y,3,12.5,3.1,2.2,,0.766,0.606,12,2024-04-01
남성,57.7,대학원,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,공공,N,전세,아파트,양호,Y,0,Y,할부금융(장/단기),월,17,배우,52000000,20,36,24,변동,6.19,41600000,1227084.4,29450025.6,Y,Y,1,11.7,34.5,0.0,0.787,0.807,0.787,12,2024-04-01
남성,57.8,대학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),목,17,단독,25000000,10,24,15,고정,4.6,22500000,980625.0,14709375.0,Y,Y,0,12.4,2.0,1.8,,0.452,0.592,9,2024-07-01
남성,57.8,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,N,0,Y,할부금융(장/단기),금,9,단독,20000000,0,12,10,변동,6.1,20000000,1768333.3,17683333.0,Y,Y,0,12.6,16.6,5.5,,0.027,0.293,2,2025-02-01
여성,57.8,중학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,평균,N,0,Y,할부금융(장/단기),화,14,단독,25000000,10,24,18,변동,4.3,22500000,977812.5,17600625.0,Y,Y,3,12.5,15.3,1.3,,0.756,0.936,6,2024-10-01
여성,57.8,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,공공,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),화,18,배우,43000000,10,24,16,고정,4.6,38700000,1686675.0,26986800.0,Y,Y,0,12.4,9.7,2.7,,0.638,0.758,8,2024-08-01
남성,57.8,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,N,월세,아파트,양호,Y,0,Y,할부금융(장/단기),수,13,단독,20000000,0,12,4,변동,6.1,20000000,1768333.3,7073333.2,Y,Y,0,12.1,12.1,3.8,,0.659,0.579,8,2024-08-01
남성,57.8,대학원,독신,1,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),목,10,단독,25000000,20,36,10,변동,4.39,20000000,579944.4,5799444.0,Y,Y,1,7.1,13.6,0.0,0.719,0.639,0.539,26,2023-02-01
남성,57.9,대학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,단독주택,최상,Y,0,Y,할부금융(장/단기),목,13,배우,55000000,20,36,15,변동,6.79,44000000,1305211.1,19578166.5,Y,Y,1,11.3,21.9,0.4,,0.514,0.254,21,2023-07-01
남성,58.0,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,무역,N,전세,아파트,양호,Y,0,Y,할부금융(장/단기),화,10,단독,25000000,10,24,5,변동,4.3,22500000,977812.5,4889062.5,Y,Y,2,12.8,34.5,6.3,,0.922,0.762,19,2023-09-01
남성,58.0,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),화,14,단독,20000000,20,36,13,변동,5.19,16000000,467511.1,6077644.3,Y,Y,1,11.9,36.6,3.9,,0.658,0.838,23,2023-05-01
남성,58.1,대학교,결혼,5,3,퇴직,3000만원 미만,기타,산업,Y,자가,아파트,평균,N,0,Y,할부금융(장/단기),수,11,단독,30000000,20,36,16,변동,6.79,24000000,711933.3,11390932.8,Y,Y,1,8.3,11.2,0.1,,0.541,0.821,20,2023-08-01
남성,58.1,고등학교,결혼,3,1,퇴직,3000만원 미만,기타,서비스,N,반전세,연립/다세대/빌라,평균,Y,0,N,할부금융(장/단기),금,15,단독,18000000,10,24,10,변동,6.7,16200000,720225.0,7202250.0,Y,Y,2,12.4,2.8,0.2,0.685,0.565,0.505,14,2024-02-01
남성,58.2,대학교,독신,4,3,퇴직,3000만원~5000만원 미만,기타,무역,N,전세,아파트,평균,N,1,N,오토론,화,14,단독,15000000,10,24,5,변동,6.1,13500000,596812.5,2984062.5,Y,Y,2,6.8,14.3,0.4,,0.199,0.339,19,2023-09-01
남성,58.2,대학원,결혼,2,0,퇴직,1억원 이상,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,N,할부금융(장/단기),금,12,단독,43000000,10,24,10,변동,3.2,38700000,1664100.0,16641000.0,Y,Y,3,13.0,13.0,0.0,,0.412,0.672,14,2024-02-01
남성,58.3,대학교,결혼,5,3,퇴직,3000만원~5000만원 미만,기타,기타,N,전세,아파트,양호,N,0,Y,할부금융(장/단기),금,14,단독,61000000,10,24,12,변동,6.1,54900000,2427037.5,29124450.0,Y,Y,0,11.4,18.7,2.3,,0.757,0.517,12,2024-04-01
남성,58.3,전문대,독신,2,1,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,평균,Y,0,Y,할부금융(장/단기),금,9,자녀,25000000,20,48,3,변동,6.83,20000000,445125.0,1335375.0,Y,Y,1,12.6,4.5,0.0,0.83,0.87,0.59,45,2021-07-01
남성,58.3,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,0,N,할부금융(장/단기),화,14,배우,15000000,10,24,3,변동,4.3,13500000,586687.5,1760062.5,Y,Y,0,13.2,22.4,3.7,0.835,0.715,,21,2023-07-01
남성,58.3,고등학교,독신,2,1,퇴직,1억원 이상,기타,서비스,N,전세,연립/다세대/빌라,양호,N,0,N,할부금융(장/단기),수,17,단독,55000000,30,48,19,변동,3.33,38500000,828792.7,15747061.3,Y,Y,1,0.0,13.5,4.4,,0.654,0.914,29,2022-11-01
남성,58.3,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,공공,N,전세,아파트,평균,Y,0,Y,할부금융(장/단기),목,17,단독,30000000,30,36,31,고정,4.69,21000000,610691.7,18931442.7,Y,Y,0,12.7,36.6,4.9,,0.694,0.734,5,2024-11-01
남성,58.4,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),금,15,단독,25000000,20,48,8,고정,4.73,20000000,436375.0,3491000.0,Y,Y,0,10.8,33.2,0.9,0.813,0.773,,40,2021-12-01
남성,58.4,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,산업,N,월세,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),수,16,단독,18000000,10,24,3,고정,4.6,16200000,706050.0,2118150.0,Y,Y,2,11.5,3.1,0.0,0.763,0.923,0.643,21,2023-07-01
여성,58.4,중학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,N,월세,단독주택,평균,Y,0,Y,할부금융(장/단기),화,16,단독,25000000,10,24,5,변동,5.1,22500000,985312.5,4926562.5,Y,Y,3,10.4,2.0,0.1,0.437,0.637,0.857,19,2023-09-01
남성,58.4,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,외국계,N,전세,아파트,양호,Y,0,Y,할부금융(장/단기),월,11,단독,20000000,20,12,10,변동,4.3,16000000,1390666.7,13906667.0,Y,Y,5,11.8,20.5,1.9,,0.592,0.812,2,2025-02-01
남성,58.4,대학교,이혼,1,0,퇴직,5000만원~1억원 미만,기타,공공,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),월,10,단독,25000000,30,36,13,변동,4.39,17500000,507451.4,6596868.2,Y,Y,0,11.0,35.1,0.0,,0.588,0.748,23,2023-05-01
남성,58.5,대학교,결혼,2,0,퇴직,1억원 이상,기타,무역,Y,자가,아파트,최상,Y,0,Y,할부금융(장/단기),월,12,단독,20000000,20,12,4,변동,3.2,16000000,1376000.0,5504000.0,Y,Y,0,0.0,26.3,5.6,,0.82,0.78,8,2024-08-01
남성,58.5,대학교,이혼,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,N,0,Y,할부금융(장/단기),금,14,단독,30000000,20,36,4,고정,6.49,24000000,709933.3,2839733.2,Y,Y,1,12.6,23.1,1.0,,0.774,0.694,32,2022-08-01
남성,58.5,대학교,이혼,1,0,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),화,9,기타,25000000,10,24,10,변동,4.3,22500000,977812.5,9778125.0,Y,Y,5,0.0,9.9,0.0,,0.701,0.441,14,2024-02-01
남성,58.5,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,공공,N,월세,아파트,최상,Y,0,Y,할부금융(장/단기),금,14,단독,55000000,20,36,6,변동,4.39,44000000,1275877.8,7655266.8,Y,Y,2,13.4,5.1,6.3,,0.581,0.361,30,2022-10-01
남성,58.6,전문대,결혼,2,0,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,Y,1,Y,오토론,월,12,단독,20000000,30,48,18,변동,7.13,14000000,312462.5,5624325.0,Y,Y,1,10.1,4.4,1.9,,0.752,0.412,30,2022-10-01
남성,58.6,대학교,독신,3,2,퇴직,3000만원~5000만원 미만,기타,기타,N,전세,아파트,양호,N,0,Y,할부금융(장/단기),화,18,단독,52000000,30,48,22,변동,5.23,36400000,797994.2,17555872.4,Y,Y,2,12.0,3.7,2.2,,0.677,0.597,26,2023-02-01
남성,58.6,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,N,전세,연립/다세대/빌라,최상,Y,0,Y,할부금융(장/단기),수,9,단독,25000000,20,36,22,변동,6.19,20000000,589944.4,12978776.8,Y,Y,0,10.7,28.0,6.7,,0.728,0.468,14,2024-02-01
남성,58.6,대학교,이혼,3,2,퇴직,1억원 이상,기타,서비스,Y,자가,단독주택,양호,N,0,N,할부금융(장/단기),수,10,단독,20000000,20,36,18,변동,3.29,16000000,459066.7,8263200.6,Y,Y,0,11.6,23.3,0.1,,0.738,0.678,18,2023-10-01
남성,58.6,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,Y,0,Y,할부금융(장/단기),월,13,단독,15000000,30,48,15,변동,4.43,10500000,228440.6,3426609.0,Y,Y,2,12.1,4.6,0.6,,0.271,0.451,33,2022-07-01
남성,58.8,대학교,결혼,5,3,퇴직,3000만원 미만,기타,무역,N,반전세,아파트,양호,N,0,N,할부금융(장/단기),화,10,단독,15000000,10,24,17,변동,6.7,13500000,600187.5,10203187.5,Y,Y,0,12.2,34.1,7.4,,0.611,0.811,7,2024-09-01
남성,58.8,대학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,평균,Y,0,N,할부금융(장/단기),금,17,단독,20000000,30,36,1,고정,5.49,14000000,410238.9,410238.9,Y,Y,3,12.1,27.1,0.0,,0.902,0.682,35,2022-05-01
남성,58.8,전문대,독신,4,3,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,평균,N,0,Y,할부금융(장/단기),수,10,단독,43000000,10,24,8,변동,4.3,38700000,1681837.5,13454700.0,N,Y,2,3.7,29.6,0.0,,0.991,0.711,16,2023-12-01
남성,58.8,전문대,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,최상,N,0,N,오토론,수,10,단독,25000000,10,24,14,변동,5.1,22500000,985312.5,13794375.0,Y,Y,1,11.1,28.3,1.6,,0.668,0.528,10,2024-06-01
남성,58.8,전문대,독신,1,0,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,최상,Y,0,N,할부금융(장/단기),월,10,단독,61000000,30,48,19,변동,6.23,42700000,945004.4,17955083.6,Y,Y,0,8.7,10.2,3.8,,0.721,0.841,29,2022-11-01
남성,58.8,대학원,독신,3,2,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),목,16,단독,30000000,10,24,7,변동,4.3,27000000,1173375.0,8213625.0,Y,Y,0,13.2,4.8,0.0,0.737,0.677,0.677,17,2023-11-01
여성,58.8,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),화,10,단독,61000000,10,24,7,변동,4.3,54900000,2385862.5,16701037.5,Y,Y,0,12.0,26.4,0.0,,0.505,0.745,17,2023-11-01
남성,58.9,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,N,전세,아파트,평균,Y,0,N,할부금융(장/단기),월,11,단독,25000000,30,36,1,변동,5.19,17500000,511340.3,511340.3,Y,Y,0,3.6,31.8,1.0,,0.348,0.308,35,2022-05-01
남성,58.9,전문대,독신,3,2,퇴직,5000만원~1억원 미만,기타,공공,N,전세,아파트,양호,N,0,Y,할부금융(장/단기),금,12,단독,20000000,20,36,21,변동,4.39,16000000,463955.6,9743067.6,Y,Y,1,10.7,21.4,3.3,,0.626,0.686,15,2024-01-01
남성,58.9,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,무역,N,전세,아파트,평균,N,0,Y,할부금융(장/단기),화,9,단독,18000000,30,48,30,변동,6.23,12600000,278853.8,8365614.0,Y,Y,0,13.3,35.7,0.8,,0.478,0.458,18,2023-10-01
남성,58.9,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,N,전세,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),월,16,친지,15000000,30,48,19,변동,4.43,10500000,228440.6,4340371.4,Y,Y,0,0.1,3.2,2.7,0.726,0.666,,29,2022-11-01
남성,59.0,중학교,결혼,3,1,퇴직,1억원 이상,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),금,11,단독,25000000,10,24,12,변동,3.2,22500000,967500.0,11610000.0,Y,Y,0,13.2,22.6,5.3,0.855,0.991,0.835,12,2024-04-01
남성,59.0,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),금,15,단독,20000000,30,36,4,변동,4.39,14000000,405961.1,1623844.4,Y,Y,3,10.6,36.1,3.3,,0.589,0.469,32,2022-08-01
남성,59.0,전문대,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),목,12,단독,18000000,10,24,5,변동,6.1,16200000,716175.0,3580875.0,Y,Y,6,12.9,18.2,2.4,,0.625,0.385,19,2023-09-01
남성,59.0,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,운송,Y,자가,오피스텔,평균,Y,0,N,할부금융(장/단기),화,10,단독,30000000,20,48,34,고정,7.13,24000000,535650.0,18212100.0,Y,Y,1,13.7,25.3,0.8,,0.589,0.409,14,2024-02-01
남성,59.1,전문대,독신,1,0,퇴직,3000만원 미만,기타,기타,Y,자가,아파트,양호,Y,0,Y,오토론,금,14,단독,25000000,10,24,5,고정,7.3,22500000,1005937.5,5029687.5,Y,Y,1,9.3,17.2,0.0,,0.432,0.752,19,2023-09-01
남성,59.1,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),화,10,단독,30000000,10,24,12,변동,4.3,27000000,1173375.0,14080500.0,Y,Y,4,0.0,7.4,3.0,,0.657,0.957,12,2024-04-01
여성,59.1,대학원,결혼,3,1,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),수,16,단독,30000000,20,36,27,변동,4.39,24000000,695933.3,18790199.1,Y,Y,2,0.0,26.5,5.7,,0.991,0.833,9,2024-07-01
남성,59.1,고등학교,결혼,4,2,퇴직,1억원 이상,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),목,9,단독,20000000,0,12,7,변동,3.2,20000000,1720000.0,12040000.0,Y,Y,5,14.0,0.0,1.3,,0.435,0.435,5,2024-11-01
남성,59.2,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,Y,할부금융(장/단기),화,11,단독,25000000,10,24,18,변동,5.1,22500000,985312.5,17735625.0,Y,Y,4,6.8,1.0,1.5,0.772,0.792,0.652,6,2024-10-01
남성,59.2,대학교,독신,4,3,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),월,17,단독,43000000,20,48,35,고정,4.73,34400000,750565.0,26269775.0,N,Y,1,13.5,13.4,1.8,,0.454,0.694,13,2024-03-01
남성,59.2,고등학교,독신,1,0,퇴직,3000만원 미만,기타,산업,N,월세,아파트,평균,Y,0,N,오토론,월,14,단독,30000000,20,36,31,변동,6.79,24000000,711933.3,22069932.3,Y,Y,2,12.4,34.6,4.5,,0.547,0.347,5,2024-11-01
남성,59.2,전문대,독신,3,2,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,1,Y,오토론,화,16,단독,15000000,0,12,4,변동,4.3,15000000,1303750.0,5215000.0,Y,Y,0,0.7,29.6,0.0,0.452,0.492,,8,2024-08-01
남성,59.2,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),월,14,배우,20000000,0,12,7,혼합,5.25,20000000,1754166.7,12279166.9,Y,Y,0,12.3,3.0,2.9,0.732,0.832,0.632,5,2024-11-01
남성,59.2,전문대,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,단독주택,평균,Y,0,N,할부금융(장/단기),수,17,단독,15000000,20,36,18,변동,6.79,12000000,355966.7,6407400.6,Y,Y,4,11.2,2.0,4.3,0.777,0.677,0.617,18,2023-10-01
남성,59.3,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,N,전세,아파트,양호,Y,0,Y,할부금융(장/단기),화,15,단독,15000000,10,24,13,변동,5.1,13500000,591187.5,7685437.5,Y,Y,1,11.7,9.4,2.1,,0.944,0.844,11,2024-05-01
남성,59.3,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,무역,N,반전세,아파트,양호,Y,0,N,할부금융(장/단기),월,15,단독,25000000,20,36,4,고정,6.49,20000000,591611.1,2366444.4,Y,Y,5,10.9,10.9,7.0,,0.597,0.477,32,2022-08-01
남성,59.4,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),목,18,단독,15000000,10,24,17,변동,5.1,13500000,591187.5,10050187.5,Y,Y,5,13.0,13.0,2.2,,0.553,0.733,7,2024-09-01
남성,59.4,중학교,결혼,3,1,퇴직,3000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,Y,할부금융(장/단기),수,10,단독,30000000,10,24,11,변동,6.7,27000000,1200375.0,13204125.0,Y,Y,5,11.9,0.0,1.2,,0.694,0.574,13,2024-03-01
남성,59.4,고등학교,독신,4,3,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),화,13,단독,25000000,20,36,31,변동,4.39,20000000,579944.4,17978276.4,Y,Y,3,12.5,38.6,3.6,0.829,0.709,0.569,5,2024-11-01
남성,59.5,전문대,결혼,2,0,퇴직,3000만원 미만,기타,산업,Y,자가,아파트,평균,Y,0,N,할부금융(장/단기),목,15,단독,20000000,0,12,7,변동,6.7,20000000,1778333.3,12448333.1,Y,Y,2,12.7,31.6,6.8,0.428,0.408,0.588,5,2024-11-01
남성,59.5,전문대,결혼,2,0,퇴직,3000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,0,Y,할부금융(장/단기),금,9,단독,15000000,10,24,18,변동,7.0,13500000,601875.0,10833750.0,Y,Y,0,11.2,9.4,2.9,0.617,0.797,,6,2024-10-01
남성,59.5,고등학교,결혼,3,1,퇴직,3000만원 미만,기타,외국계,N,전세,아파트,양호,Y,0,Y,할부금융(장/단기),월,14,단독,30000000,0,12,10,혼합,7.15,30000000,2678750.0,26787500.0,Y,Y,0,13.1,12.5,1.3,,0.575,0.655,2,2025-02-01
남성,59.5,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,평균,Y,0,Y,할부금융(장/단기),금,14,배우,30000000,30,36,25,변동,5.19,21000000,613608.3,15340207.5,Y,Y,2,11.2,14.4,3.4,,0.454,0.674,11,2024-05-01
남성,59.7,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,N,반전세,아파트,양호,Y,0,Y,할부금융(장/단기),수,9,단독,18000000,30,48,20,고정,4.73,12600000,274916.3,5498326.0,Y,Y,1,12.9,19.2,0.0,,0.275,0.015,28,2022-12-01
남성,59.7,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,산업,N,월세,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),월,12,단독,61000000,10,24,7,변동,4.3,54900000,2385862.5,16701037.5,Y,Y,2,13.5,21.4,5.4,0.753,0.873,0.613,17,2023-11-01
남성,59.8,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,Y,할부금융(장/단기),월,13,단독,18000000,10,24,18,변동,4.3,16200000,704025.0,12672450.0,Y,Y,4,13.5,15.9,3.7,,0.516,0.756,6,2024-10-01
남성,59.8,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,공공,N,월세,아파트,양호,Y,0,Y,할부금융(장/단기),화,13,단독,43000000,10,24,15,변동,4.3,38700000,1681837.5,25227562.5,Y,Y,3,0.0,35.3,0.0,,0.571,0.711,9,2024-07-01
남성,59.8,전문대,결혼,2,0,퇴직,3000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),화,14,단독,15000000,20,36,27,변동,6.79,12000000,355966.7,9611100.9,Y,Y,0,9.8,9.8,1.2,,0.07,0.23,9,2024-07-01
남성,59.8,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,N,반전세,연립/다세대/빌라,양호,Y,0,N,할부금융(장/단기),목,17,배우,18000000,30,48,2,변동,4.43,12600000,274128.8,548257.6,Y,Y,0,11.7,35.9,0.0,,0.869,0.689,46,2021-06-01
