Gender,Age,Education,MaritalStatus,FamilyCount,ChildCount,IncomeType,IncomeClass,Occupation,OrgType,HouseOwnYN,DwellingType,HousingType,ResidenceClass,CarOwnedYN,ActiveLoanYN,LoanType,ApplWeek,ApplHour,Accompany,CarPrice,Deposit,LoanTerm,LoanRemainTerm,InterestType,LoanAmount,LoanRemainAmount,HomeAddMatchedYN,WorkAddMatchedYN,InquiryCount,IdChangedYears,InfoChangedYears,PhoneChangedYears
남성,54.6,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,외국계,N,월세,아파트,양호,Y,Y,할부금융(장/단기),월,12,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,0,7.5,9.7,2.3
남성,55.7,고등학교,이혼,1,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,13,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,0,7.1,21.9,5.4
남성,56.0,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,외국계,N,반전세,아파트,양호,N,Y,할부금융(장/단기),월,14,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,3,0.0,12.4,1.4
남성,56.0,대학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,공공,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,15,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,4,6.9,3.1,2.7
남성,56.2,대학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,서비스,N,전세,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),목,13,친지,43000000,10,24,24,변동,38700000,38700000,Y,Y,0,11.2,37.1,0.6
남성,57.9,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,15,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,5,11.2,2.8,3.1
남성,58.2,대학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,무역,N,전세,아파트,양호,N,Y,할부금융(장/단기),화,11,단독,61000000,30,48,48,변동,42700000,42700000,Y,Y,0,12.1,38.4,0.6
남성,58.3,대학원,독신,1,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),목,9,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,0,12.5,26.0,2.4
남성,59.3,대학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),화,10,단독,25000000,30,36,36,고정,17500000,17500000,Y,Y,0,11.8,23.9,5.0
남성,59.4,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,외국계,N,전세,아파트,양호,Y,Y,할부금융(장/단기),금,12,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,11.6,26.1,0.7
남성,59.8,대학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,산업,N,전세,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),목,11,배우,52000000,30,48,48,혼합,36400000,36400000,Y,Y,3,12.6,14.3,4.3
여성,60.0,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,17,배우,30000000,10,24,24,변동,27000000,27000000,Y,Y,3,9.6,25.0,3.7
남성,60.6,전문대,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,N,N,할부금융(장/단기),금,16,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,12.5,33.4,2.4
남성,61.1,고등학교,독신,1,0,퇴직,3000만원 미만,기타,공공,N,반전세,아파트,양호,Y,Y,할부금융(장/단기),금,11,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,1,12.3,27.7,0.5
남성,62.5,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,N,Y,할부금융(장/단기),수,11,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,0,12.5,8.7,0.0
남성,63.2,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,12,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,2,9.6,28.7,1.9
남성,63.4,고등학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),화,10,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,0,11.8,11.7,0.6
남성,46.3,전문대,결혼,4,2,퇴직,3000만원 미만,기타,기타,Y,자가,아파트,평균,N,Y,오토론,금,9,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,4,1.2,14.5,4.4
남성,51.1,고등학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,평균,Y,Y,할부금융(장/단기),월,10,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,2,5.7,30.9,0.0
남성,54.3,대학교,이혼,3,2,퇴직,3000만원~5000만원 미만,기타,공공,Y,공공장기,아파트,평균,N,Y,할부금융(장/단기),화,13,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,1,9.3,1.7,0.1
남성,54.7,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),수,11,단독,20000000,0,12,12,변동,20000000,20000000,Y,Y,8,8.8,18.0,7.0
남성,57.5,고등학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,평균,Y,N,할부금융(장/단기),수,14,단독,15000000,20,36,36,변동,12000000,12000000,Y,Y,4,12.2,14.3,1.1
남성,58.0,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,평균,Y,N,할부금융(장/단기),수,13,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,2,11.4,19.6,4.3
남성,59.3,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,평균,Y,Y,할부금융(장/단기),수,13,자녀,30000000,30,36,36,변동,21000000,21000000,Y,Y,3,11.5,5.7,0.0
남성,60.2,전문대,이혼,2,1,퇴직,5000만원~1억원 미만,기타,공공,Y,자가,아파트,평균,Y,N,할부금융(장/단기),수,11,단독,30000000,30,48,48,혼합,21000000,21000000,Y,Y,0,14.9,35.3,4.9
남성,61.6,중학교,이혼,1,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,평균,Y,N,할부금융(장/단기),수,13,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,2,10.4,10.5,0.6
여성,49.2,대학교,이혼,1,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,10,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,1,4.1,28.1,6.9
남성,52.7,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,N,할부금융(장/단기),월,11,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,7.6,35.4,0.8
여성,57.3,고등학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,N,N,할부금융(장/단기),목,13,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,2,12.0,7.2,6.3
남성,57.4,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,16,친지,25000000,20,36,36,변동,20000000,20000000,Y,Y,2,6.7,1.7,0.0
여성,58.7,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,15,단독,18000000,30,48,48,변동,12600000,12600000,N,Y,0,13.4,1.2,4.7
남성,59.0,대학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,16,단독,43000000,30,48,48,변동,30100000,30100000,Y,Y,5,12.5,24.5,4.0
남성,65.6,중학교,독신,2,1,퇴직,3000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,N,할부금융(장/단기),화,13,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,1,12.3,38.2,1.0
남성,66.8,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,18,단독,52000000,20,12,12,변동,41600000,41600000,Y,Y,0,10.9,30.3,3.4
남성,57.0,전문대,결혼,5,3,퇴직,5000만원~1억원 미만,기타,서비스,N,월세,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),목,16,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,3,11.8,20.9,0.0
남성,59.0,대학원,독신,3,2,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,N,Y,할부금융(장/단기),수,15,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,1,10.5,25.3,0.9
남성,59.9,중학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,15,단독,25000000,10,24,24,고정,22500000,22500000,Y,Y,1,11.2,16.2,2.0
남성,59.9,대학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,공공장기,아파트,양호,Y,N,할부금융(장/단기),월,12,단독,61000000,30,48,48,변동,42700000,42700000,Y,Y,4,12.0,53.9,0.0
남성,60.6,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,10,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,4,11.5,26.7,3.4
남성,61.8,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,기타,N,반전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,18,단독,20000000,0,12,12,변동,20000000,20000000,Y,Y,4,10.6,0.0,1.0
남성,51.9,대학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,N,Y,할부금융(장/단기),금,15,단독,55000000,30,48,48,변동,38500000,38500000,Y,Y,1,6.0,29.1,1.5
남성,58.2,전문대,이혼,2,1,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,15,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,0,12.4,12.4,1.6
남성,59.1,대학원,결혼,5,3,퇴직,1억원 이상,기타,운송,Y,자가,오피스텔,양호,N,Y,할부금융(장/단기),화,12,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,0,11.5,27.1,3.6
남성,63.4,중학교,이혼,1,0,퇴직,3000만원~5000만원 미만,기타,서비스,N,전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),월,17,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,2,12.1,4.9,2.5
여성,68.1,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),월,11,단독,25000000,30,36,36,고정,17500000,17500000,Y,Y,0,12.4,14.0,4.2
남성,68.2,대학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),목,12,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,2,12.7,12.7,2.8
남성,38.6,대학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,무역,N,반전세,아파트,양호,Y,N,오토론,화,10,단독,55000000,20,36,36,변동,44000000,44000000,Y,Y,5,10.7,3.5,2.0
남성,54.5,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,14,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,4,0.2,20.1,4.0
남성,55.8,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,N,월세,아파트,양호,Y,N,할부금융(장/단기),목,12,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,0,10.7,24.9,1.8
남성,56.3,대학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,무역,N,월세,아파트,양호,N,Y,할부금융(장/단기),월,12,단독,55000000,20,12,12,변동,44000000,44000000,Y,Y,0,9.7,8.6,0.8
남성,58.9,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,9,자녀,30000000,30,36,36,변동,21000000,21000000,Y,Y,0,12.7,2.9,0.0
남성,59.4,대학원,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,N,월세,아파트,양호,Y,Y,할부금융(장/단기),화,15,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,0,11.2,11.0,7.1
남성,63.5,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,공공,Y,자가,아파트,양호,N,N,할부금융(장/단기),수,13,배우,25000000,20,48,48,변동,20000000,20000000,Y,Y,3,10.4,9.1,2.6
남성,65.0,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,N,할부금융(장/단기),화,12,단독,30000000,30,48,48,혼합,21000000,21000000,Y,Y,2,13.6,12.8,0.0
남성,65.9,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,9,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,3,13.0,10.3,3.2
남성,51.7,고등학교,결혼,2,0,퇴직,1억원 이상,기타,외국계,N,전세,아파트,양호,Y,Y,할부금융(장/단기),화,11,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,3,6.6,10.5,3.3
남성,53.1,전문대,이혼,3,2,퇴직,5000만원~1억원 미만,기타,무역,N,전세,아파트,양호,N,N,할부금융(장/단기),화,10,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,3,8.0,24.6,0.0
남성,54.1,전문대,결혼,2,0,퇴직,3000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,N,오토론,월,11,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,0,8.8,0.5,0.8
여성,62.2,고등학교,결혼,3,1,퇴직,1억원 이상,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),목,13,배우,20000000,20,48,48,변동,16000000,16000000,Y,Y,0,12.0,1.3,1.1
남성,62.5,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,10,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,1,12.8,34.9,4.6
남성,52.5,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),월,16,단독,30000000,30,36,36,변동,21000000,21000000,Y,Y,0,4.6,16.8,0.0
남성,56.1,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,10,배우,52000000,20,36,36,변동,41600000,41600000,Y,Y,0,11.1,32.9,2.7
여성,56.3,전문대,결혼,2,0,퇴직,1억원 이상,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,15,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,2,11.2,0.0,0.8
남성,60.2,고등학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,서비스,N,월세,단독주택,양호,Y,Y,할부금융(장/단기),목,11,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,13.7,2.5,6.6
남성,61.1,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,N,할부금융(장/단기),수,16,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,9,13.8,10.0,5.7
여성,61.5,고등학교,결혼,2,0,퇴직,1억원 이상,기타,산업,N,반전세,아파트,양호,Y,Y,할부금융(장/단기),수,14,배우,55000000,20,36,36,변동,44000000,44000000,Y,Y,6,13.5,28.4,4.4
남성,53.5,전문대,독신,3,2,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,평균,N,Y,할부금융(장/단기),수,11,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,7,8.2,4.8,3.2
여성,55.1,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,평균,Y,Y,오토론,수,15,기타,52000000,20,12,12,변동,41600000,41600000,Y,Y,0,4.4,22.5,1.0
여성,55.6,대학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,N,월세,단독주택,평균,Y,Y,오토론,목,11,단독,20000000,30,48,48,변동,14000000,14000000,Y,Y,0,7.8,0.6,0.5
남성,56.3,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),수,11,단독,20000000,20,48,48,변동,16000000,16000000,Y,Y,0,4.8,32.1,1.0
남성,58.3,고등학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),월,12,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,1,10.6,20.2,0.0
남성,58.8,대학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,N,전세,연립/다세대/빌라,평균,Y,Y,할부금융(장/단기),월,9,단독,52000000,20,12,12,변동,41600000,41600000,Y,Y,0,11.3,23.0,0.5
남성,64.0,중학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,평균,N,Y,할부금융(장/단기),목,14,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,0,12.1,9.4,1.1
여성,41.3,대학교,독신,1,0,퇴직,1억원 이상,기타,산업,Y,자가,연립/다세대/빌라,평균,Y,Y,오토론,월,9,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,0,12.8,4.7,1.0
남성,51.5,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,외국계,N,월세,아파트,평균,Y,Y,할부금융(장/단기),화,10,단독,25000000,30,36,36,고정,17500000,17500000,Y,Y,2,0.0,14.9,1.4
남성,55.8,대학교,이혼,4,3,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,평균,N,Y,할부금융(장/단기),수,13,단독,25000000,30,36,36,고정,17500000,17500000,Y,Y,0,2.5,18.1,1.6
남성,56.8,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,평균,N,N,오토론,화,13,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,2,9.3,14.3,0.0
남성,58.0,대학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,N,전세,아파트,평균,Y,Y,할부금융(장/단기),목,11,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,1,11.7,24.0,2.6
남성,58.0,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),목,12,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,6,11.5,16.9,5.8
남성,58.1,전문대,결혼,4,2,퇴직,5000만원~1억원 미만,기타,산업,N,반전세,연립/다세대/빌라,평균,Y,Y,할부금융(장/단기),화,14,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,3,12.5,30.6,4.6
남성,64.9,중학교,이혼,1,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),금,13,단독,43000000,30,48,48,변동,30100000,30100000,Y,Y,3,11.5,1.1,2.8
여성,51.5,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,9,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,0,4.2,29.0,0.0
남성,57.6,전문대,독신,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,N,반전세,연립/다세대/빌라,양호,N,Y,오토론,금,16,친지,52000000,0,12,12,변동,52000000,52000000,Y,Y,0,11.1,29.2,1.7
여성,58.9,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),화,9,단독,55000000,30,48,48,변동,38500000,38500000,Y,Y,1,12.4,14.2,0.6
여성,63.7,고등학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,무역,N,전세,아파트,양호,N,N,할부금융(장/단기),화,15,단독,52000000,30,48,48,혼합,36400000,36400000,Y,Y,0,14.3,4.3,0.0
남성,64.2,고등학교,독신,2,1,퇴직,1억원 이상,기타,서비스,Y,자가,단독주택,양호,N,Y,할부금융(장/단기),화,13,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,2,12.3,7.4,4.7
남성,49.2,대학교,결혼,5,3,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,17,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,0,4.1,26.4,2.2
여성,54.0,대학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,N,반전세,연립/다세대/빌라,양호,N,N,할부금융(장/단기),금,18,단독,55000000,20,12,12,변동,44000000,44000000,Y,Y,0,6.8,15.9,0.0
남성,55.5,고등학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),화,18,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,1,10.0,3.5,1.6
남성,55.9,대학교,결혼,2,0,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,14,단독,25000000,10,24,24,고정,22500000,22500000,Y,Y,2,10.8,30.4,7.0
남성,56.3,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,Y,오토론,목,19,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,2,11.2,17.1,1.6
남성,56.5,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,운송,N,전세,오피스텔,양호,Y,Y,할부금융(장/단기),화,10,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,4,3.8,14.5,6.4
남성,56.7,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,N,오토론,월,10,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,7,0.0,5.8,2.0
남성,56.9,고등학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,N,할부금융(장/단기),화,11,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,3,6.3,24.6,7.0
남성,57.3,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,외국계,N,전세,아파트,양호,Y,Y,할부금융(장/단기),수,13,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,2,11.8,30.1,2.2
