Gender,Age,Education,MaritalStatus,FamilyCount,ChildCount,IncomeType,IncomeClass,Occupation,OrgType,EmployedYears,HouseOwnYN,DwellingType,HousingType,ResidenceClass,CarOwnedYN,ActiveLoanYN,LoanType,ApplWeek,ApplHour,Accompany,CarPrice,Deposit,LoanTerm,LoanRemainTerm,InterestType,LoanAmount,LoanRemainAmount,HomeAddMatchedYN,WorkAddMatchedYN,InquiryCount,IdChangedYears,InfoChangedYears,PhoneChangedYears
남성,41.2,고등학교,결혼,3,1,서비스,3000만원~5000만원 미만,기타,유치원,9.8,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,14,단독,55000000,20,12,12,변동,44000000,44000000,Y,Y,0,12.4,25.1,5.5
여성,41.4,고등학교,결혼,4,2,서비스,1억원 이상,IT개발/관리,일반,3.8,N,월세,아파트,양호,N,Y,할부금융(장/단기),화,15,단독,15000000,10,24,24,변동,13500000,13500000,Y,N,0,12.7,4.7,5.5
여성,41.4,대학교,결혼,5,3,공무원,5000만원~1억원 미만,일반업무,군/경,14.8,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,15,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,0,3.6,7.2,5.0
여성,41.5,고등학교,결혼,5,3,서비스,3000만원~5000만원 미만,노동,산업,16.5,N,전세,아파트,양호,Y,Y,할부금융(장/단기),목,14,단독,18000000,30,48,48,변동,12600000,12600000,Y,N,3,13.9,16.0,1.8
남성,41.5,대학원,결혼,3,1,서비스,5000만원~1억원 미만,매니저,산업,9.7,N,반전세,오피스텔,양호,Y,Y,할부금융(장/단기),월,13,단독,25000000,10,24,24,고정,22500000,22500000,Y,Y,2,5.6,0.7,5.1
남성,41.6,대학원,결혼,2,0,사업,3000만원~5000만원 미만,기타,일반,3.8,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),수,16,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,1,12.8,12.8,5.2
여성,41.6,대학교,결혼,5,3,사업,1억원 이상,기타,일반,2.3,Y,자가,연립/다세대/빌라,양호,Y,Y,오토론,화,10,단독,30000000,10,24,24,변동,27000000,27000000,Y,N,4,13.3,21.0,4.4
남성,42.0,고등학교,독신,1,0,서비스,3000만원~5000만원 미만,기타,일반,2.1,Y,자가,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),수,17,단독,55000000,0,12,12,고정,55000000,55000000,Y,Y,1,12.7,0.9,4.9
남성,42.0,고등학교,결혼,3,1,서비스,5000만원~1억원 미만,영업,무역,6.5,Y,자가,연립/다세대/빌라,평균,Y,Y,할부금융(장/단기),수,10,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,3,10.9,14.9,8.3
남성,42.2,대학교,결혼,3,1,서비스,3000만원~5000만원 미만,회계,산업,0.2,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,11,단독,43000000,10,24,24,변동,38700000,38700000,Y,N,1,13.1,5.9,6.4
남성,42.5,대학교,독신,1,0,사업,5000만원~1억원 미만,매니저,공공,20.8,Y,자가,연립/다세대/빌라,양호,Y,N,오토론,수,10,단독,25000000,20,36,36,변동,20000000,20000000,Y,N,1,0.0,11.4,1.1
남성,42.6,대학교,결혼,3,1,서비스,3000만원~5000만원 미만,기타,일반,2.8,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),수,16,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,0,12.9,3.6,0.0
남성,42.7,전문대,결혼,3,1,서비스,5000만원~1억원 미만,일반업무,교육,18.2,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),월,16,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,3,11.7,21.0,3.1
남성,43.0,전문대,결혼,3,1,서비스,3000만원~5000만원 미만,영업,일반,1.0,Y,자가,아파트,양호,N,N,할부금융(장/단기),화,12,단독,25000000,30,36,36,고정,17500000,17500000,Y,N,2,12.0,7.6,2.0
남성,43.2,고등학교,독신,4,3,서비스,1억원 이상,전문기술,자영업,5.3,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),화,10,배우,30000000,20,36,36,변동,24000000,24000000,Y,N,4,10.0,2.9,1.1
남성,43.2,전문대,결혼,4,2,서비스,5000만원~1억원 미만,IT개발/관리,자영업,4.8,Y,자가,아파트,양호,N,N,할부금융(장/단기),금,9,단독,55000000,20,36,36,변동,44000000,44000000,Y,N,2,4.2,13.4,1.6
여성,43.2,대학교,결혼,5,3,서비스,5000만원~1억원 미만,기타,일반,0.2,N,반전세,아파트,양호,Y,N,할부금융(장/단기),금,10,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,6,11.8,5.0,4.0
남성,43.3,대학교,결혼,4,2,서비스,3000만원 미만,전문기술,산업,22.0,Y,자가,아파트,평균,N,N,할부금융(장/단기),수,13,배우,25000000,30,36,36,고정,17500000,17500000,Y,Y,2,12.4,6.3,2.4
남성,43.3,대학교,독신,3,2,서비스,5000만원~1억원 미만,일반업무,유치원,0.2,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,10,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,11.2,4.3,0.0
남성,43.4,전문대,결혼,2,0,서비스,3000만원~5000만원 미만,제약,제약,19.2,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),월,17,단독,43000000,10,24,24,변동,38700000,38700000,Y,N,3,12.7,12.3,0.8
여성,43.7,전문대,결혼,2,0,서비스,5000만원~1억원 미만,IT개발/관리,일반,15.7,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,16,단독,20000000,20,12,12,변동,16000000,16000000,Y,Y,2,13.2,13.5,4.6
남성,43.7,전문대,독신,3,2,서비스,1억원 이상,IT개발/관리,일반,4.6,N,월세,오피스텔,평균,N,Y,할부금융(장/단기),화,17,단독,43000000,20,36,36,변동,34400000,34400000,Y,N,4,13.8,11.9,1.6
남성,43.8,전문대,결혼,4,2,서비스,3000만원 미만,노동,교육,2.0,Y,자가,아파트,양호,Y,N,할부금융(장/단기),수,17,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,0,12.8,22.1,0.0
남성,43.8,대학교,결혼,3,1,공무원,3000만원~5000만원 미만,일반업무,기타,15.3,N,전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),월,10,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,2,11.6,17.0,4.8
여성,44.2,전문대,결혼,3,1,서비스,5000만원~1억원 미만,운전,교육,6.9,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,11,단독,30000000,10,24,24,변동,27000000,27000000,Y,N,0,12.4,23.7,3.1
남성,44.2,대학교,결혼,3,1,서비스,5000만원~1억원 미만,기타,자영업,3.5,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,17,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,4,11.8,5.9,2.1
여성,44.6,전문대,결혼,2,0,서비스,5000만원~1억원 미만,매니저,자영업,5.6,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,10,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,2,12.5,23.8,7.9
남성,44.8,대학교,독신,2,1,사업,5000만원~1억원 미만,회계,공공,4.4,Y,공공장기,단독주택,최상,Y,N,할부금융(장/단기),화,10,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,5,11.3,26.3,4.6
남성,44.8,전문대,독신,4,3,서비스,5000만원~1억원 미만,매니저,기타,12.3,Y,가족공동,아파트,양호,N,N,할부금융(장/단기),수,9,단독,52000000,20,36,36,변동,41600000,41600000,N,N,0,12.1,26.4,0.6
여성,44.9,대학교,결혼,4,2,서비스,5000만원~1억원 미만,전문기술,산업,8.7,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),목,12,단독,61000000,10,24,24,고정,54900000,54900000,Y,Y,1,3.7,28.6,1.1
남성,45.1,고등학교,결혼,5,3,서비스,3000만원 미만,노동,일반,0.4,N,전세,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),화,17,단독,20000000,0,12,12,변동,20000000,20000000,Y,Y,2,0.0,5.2,0.0
남성,45.1,전문대,결혼,5,3,서비스,5000만원~1억원 미만,기타,일반,5.0,Y,공공장기,오피스텔,평균,N,Y,할부금융(장/단기),수,9,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,5,0.0,14.3,0.5
남성,45.2,고등학교,이혼,3,2,서비스,3000만원~5000만원 미만,기타,운송,21.0,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,9,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,0,0.1,20.1,0.0
남성,45.6,전문대,결혼,2,0,사업,1억원 이상,IT개발/관리,일반,1.1,N,월세,아파트,양호,Y,Y,할부금융(장/단기),화,16,단독,25000000,10,24,24,변동,22500000,22500000,Y,N,6,0.5,12.8,1.0
여성,45.6,고등학교,결혼,2,0,사업,5000만원~1억원 미만,매니저,자영업,7.3,N,전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,16,기타,15000000,20,36,36,변동,12000000,12000000,Y,Y,0,0.5,4.6,2.2
남성,45.7,대학교,결혼,3,1,서비스,5000만원~1억원 미만,노동,일반,4.2,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,9,단독,30000000,20,12,12,고정,24000000,24000000,Y,N,3,0.6,22.8,0.0
여성,45.7,고등학교,결혼,5,3,서비스,5000만원~1억원 미만,IT개발/관리,일반,2.1,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,13,단독,25000000,10,24,24,변동,22500000,22500000,Y,N,1,0.5,10.0,0.0
남성,46.0,전문대,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,산업,7.2,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),수,9,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,1,1.0,9.4,0.4
남성,46.2,대학교,결혼,4,2,서비스,3000만원 미만,노동,자영업,3.6,Y,자가,아파트,양호,Y,N,할부금융(장/단기),월,12,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,2,1.0,16.0,3.0
남성,46.6,대학원,결혼,2,0,서비스,3000만원~5000만원 미만,영업,자영업,0.0,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),화,15,단독,61000000,10,24,24,고정,54900000,54900000,Y,Y,0,1.5,23.7,1.5
남성,46.7,전문대,결혼,2,0,서비스,3000만원~5000만원 미만,영업,무역,4.9,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,15,배우,25000000,30,36,36,고정,17500000,17500000,Y,Y,5,1.6,22.2,5.3
남성,46.8,대학교,결혼,3,1,서비스,5000만원~1억원 미만,영업,기타,0.5,Y,자가,단독주택,양호,Y,N,할부금융(장/단기),월,16,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,1.7,11.2,7.9
남성,47.1,대학교,결혼,2,0,서비스,5000만원~1억원 미만,일반업무,공공,10.4,Y,자가,단독주택,평균,Y,Y,할부금융(장/단기),목,11,단독,15000000,20,12,12,변동,12000000,12000000,Y,Y,4,1.9,8.1,3.8
남성,47.2,고등학교,결혼,3,1,서비스,5000만원~1억원 미만,기타,교육,1.3,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,12,단독,30000000,10,24,24,변동,27000000,27000000,N,Y,3,2.0,1.3,2.5
여성,47.3,고등학교,결혼,3,1,사업,5000만원~1억원 미만,운전,제약,13.6,Y,자가,단독주택,평균,Y,N,할부금융(장/단기),화,11,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,2.2,11.9,0.0
남성,47.5,고등학교,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,일반,3.7,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),월,13,단독,30000000,30,36,36,변동,21000000,21000000,Y,N,3,2.4,16.8,2.9
남성,47.8,고등학교,결혼,3,1,사업,3000만원~5000만원 미만,노동,일반,8.1,Y,자가,연립/다세대/빌라,양호,N,N,할부금융(장/단기),목,10,기타,20000000,20,12,12,변동,16000000,16000000,Y,Y,2,0.0,12.4,1.5
여성,47.9,대학교,결혼,2,0,서비스,5000만원~1억원 미만,기타,자영업,8.3,N,전세,오피스텔,양호,Y,Y,할부금융(장/단기),월,10,단독,52000000,30,48,48,혼합,36400000,36400000,Y,N,8,2.8,24.3,3.4
여성,48.1,중학교,결혼,2,0,서비스,5000만원~1억원 미만,운전,일반,3.1,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),금,16,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,2,0.0,0.3,1.0
여성,48.2,대학원,결혼,2,0,서비스,5000만원~1억원 미만,IT개발/관리,일반,1.3,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,11,친지,30000000,0,12,12,변동,30000000,30000000,Y,Y,3,3.1,31.3,2.4
남성,48.3,대학교,결혼,4,2,서비스,5000만원~1억원 미만,영업,일반,9.0,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,11,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,0,3.1,9.4,3.7
남성,48.5,대학교,결혼,3,1,사업,1억원 이상,매니저,일반,7.4,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,19,배우,43000000,30,48,48,변동,30100000,30100000,Y,Y,0,2.9,22.0,6.4
여성,48.5,고등학교,결혼,2,0,서비스,5000만원~1억원 미만,운전,일반,5.2,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,13,단독,20000000,20,12,12,변동,16000000,16000000,Y,Y,1,3.4,19.1,2.4
남성,48.5,대학원,결혼,2,0,기타,3000만원~5000만원 미만,영업,자영업,8.1,Y,자가,연립/다세대/빌라,평균,Y,Y,할부금융(장/단기),금,14,단독,25000000,30,36,36,고정,17500000,17500000,Y,Y,3,3.4,21.4,1.0
여성,48.6,대학교,독신,4,3,기타,5000만원~1억원 미만,IT개발/관리,일반,8.9,N,전세,아파트,양호,N,Y,오토론,목,14,단독,30000000,30,48,48,혼합,21000000,21000000,Y,Y,0,3.5,0.0,1.8
남성,48.7,대학원,독신,3,2,사업,3000만원~5000만원 미만,기타,기타,0.0,N,전세,연립/다세대/빌라,최상,N,Y,오토론,금,17,단독,25000000,10,24,24,고정,22500000,22500000,Y,Y,2,1.4,18.8,0.9
남성,48.9,대학원,이혼,1,0,서비스,5000만원~1억원 미만,IT개발/관리,산업,1.6,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,13,자녀,43000000,10,24,24,변동,38700000,38700000,Y,Y,1,2.8,21.0,2.4
남성,49.2,고등학교,독신,2,1,기타,5000만원~1억원 미만,제약,제약,17.0,N,월세,연립/다세대/빌라,평균,Y,Y,할부금융(장/단기),화,12,단독,20000000,0,12,12,변동,20000000,20000000,Y,N,2,4.0,20.5,4.3
남성,49.3,전문대,결혼,4,2,서비스,5000만원~1억원 미만,영업,무역,6.3,N,반전세,아파트,양호,N,N,할부금융(장/단기),목,10,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,0,3.4,32.4,3.1
남성,49.3,고등학교,결혼,3,1,서비스,3000만원 미만,청소/세탁,일반,0.4,N,월세,아파트,양호,Y,N,할부금융(장/단기),화,14,단독,15000000,20,36,36,변동,12000000,12000000,Y,N,0,4.2,6.9,0.0
남성,49.3,고등학교,결혼,2,0,서비스,3000만원~5000만원 미만,영업,일반,8.6,Y,자가,연립/다세대/빌라,평균,Y,Y,할부금융(장/단기),화,16,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,4.3,26.3,4.0
남성,49.6,대학원,결혼,4,2,서비스,5000만원~1억원 미만,기타,군/경,0.0,Y,공공장기,아파트,양호,N,Y,할부금융(장/단기),목,9,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,2,4.5,3.0,1.6
남성,49.6,대학교,독신,3,2,사업,5000만원~1억원 미만,영업,자영업,0.7,Y,가족공동,연립/다세대/빌라,양호,N,N,할부금융(장/단기),목,15,자녀,43000000,30,36,36,변동,30100000,30100000,Y,Y,2,3.6,1.9,0.9
남성,50.4,고등학교,결혼,4,2,서비스,5000만원~1억원 미만,IT개발/관리,농업,21.6,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,10,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,3,5.3,24.1,3.2
여성,50.6,중학교,독신,1,0,서비스,5000만원~1억원 미만,IT개발/관리,일반,0.5,N,월세,아파트,양호,Y,Y,할부금융(장/단기),목,14,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,3,5.5,25.8,2.9
남성,50.7,전문대,결혼,4,2,서비스,5000만원~1억원 미만,노동,기타,0.7,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,17,단독,55000000,20,12,12,변동,44000000,44000000,Y,Y,0,5.6,11.7,1.1
남성,50.7,전문대,결혼,5,3,서비스,5000만원~1억원 미만,전문기술,건설,0.1,Y,자가,단독주택,양호,N,Y,할부금융(장/단기),목,10,단독,20000000,0,12,12,변동,20000000,20000000,Y,Y,0,5.6,0.7,3.9
남성,50.8,대학교,결혼,4,2,공무원,3000만원~5000만원 미만,기타,교육,22.1,N,전세,아파트,양호,N,Y,할부금융(장/단기),월,9,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,1,5.7,22.1,0.0
남성,50.8,대학교,독신,1,0,공무원,1억원 이상,일반업무,교육,13.8,Y,자가,오피스텔,평균,Y,Y,오토론,화,19,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,1,5.7,20.7,2.1
남성,50.8,대학교,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,기타,12.0,Y,자가,아파트,양호,N,Y,할부금융(장/단기),목,13,단독,20000000,20,12,12,변동,16000000,16000000,Y,Y,2,5.8,29.1,1.6
여성,51.1,고등학교,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,일반,2.9,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),금,12,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,2,6.1,10.2,0.4
여성,51.2,전문대,결혼,4,2,서비스,3000만원 미만,보안,기타,2.8,N,전세,아파트,양호,Y,N,할부금융(장/단기),수,10,단독,15000000,20,36,36,변동,12000000,12000000,Y,N,4,6.1,18.6,5.2
남성,51.4,전문대,독신,3,2,사업,5000만원~1억원 미만,청소/세탁,일반,3.9,N,반전세,연립/다세대/빌라,양호,N,N,할부금융(장/단기),금,9,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,4,6.4,16.5,1.1
남성,51.7,중학교,결혼,4,2,서비스,3000만원~5000만원 미만,노동,공공,15.8,Y,자가,아파트,양호,N,Y,할부금융(장/단기),화,11,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,2,6.6,3.7,0.0
남성,51.7,고등학교,결혼,4,2,서비스,5000만원~1억원 미만,IT개발/관리,일반,11.7,Y,자가,아파트,양호,N,Y,오토론,화,16,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,0,6.5,26.3,1.0
여성,52.1,대학교,결혼,5,3,사업,5000만원~1억원 미만,매니저,농업,6.8,Y,자가,연립/다세대/빌라,양호,Y,Y,오토론,월,13,단독,25000000,20,48,48,변동,20000000,20000000,Y,N,3,5.0,8.0,1.3
남성,52.4,전문대,결혼,2,0,서비스,5000만원~1억원 미만,전문기술,기타,24.3,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,10,단독,43000000,30,36,36,변동,30100000,30100000,Y,Y,2,7.3,12.7,2.6
남성,52.4,고등학교,이혼,4,3,사업,5000만원~1억원 미만,제약,제약,8.1,N,반전세,연립/다세대/빌라,양호,N,N,할부금융(장/단기),금,13,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,4,7.4,24.7,2.6
남성,52.4,대학원,이혼,3,2,사업,5000만원~1억원 미만,회계,일반,7.2,Y,자가,연립/다세대/빌라,최상,Y,Y,할부금융(장/단기),수,13,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,3,0.6,15.0,4.6
여성,52.5,대학교,결혼,3,1,서비스,5000만원~1억원 미만,매니저,운송,20.9,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,12,단독,55000000,20,12,12,변동,44000000,44000000,Y,Y,4,0.0,12.5,8.4
남성,52.5,고등학교,결혼,2,0,공무원,3000만원~5000만원 미만,일반업무,공공,5.8,Y,자가,아파트,양호,Y,N,할부금융(장/단기),목,11,단독,55000000,20,12,12,변동,44000000,44000000,Y,N,0,7.3,33.4,3.3
남성,52.7,고등학교,독신,2,1,공무원,5000만원~1억원 미만,기타,교육,16.2,N,전세,아파트,최상,Y,Y,할부금융(장/단기),목,16,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,0,7.2,36.6,2.9
남성,52.7,전문대,결혼,5,3,서비스,3000만원 미만,요리,기타,24.5,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,9,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,1,7.2,0.0,0.0
남성,52.8,고등학교,결혼,2,0,서비스,5000만원~1억원 미만,기타,공공,6.6,Y,자가,아파트,양호,Y,N,할부금융(장/단기),목,9,단독,55000000,20,36,36,변동,44000000,44000000,Y,Y,3,7.7,29.1,2.0
남성,52.9,전문대,결혼,2,0,서비스,3000만원~5000만원 미만,노동,건설,14.1,Y,자가,아파트,평균,Y,N,할부금융(장/단기),월,9,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,0,7.0,2.7,0.0
남성,53.2,대학교,결혼,5,3,서비스,3000만원 미만,영업,자영업,6.4,N,전세,오피스텔,최상,N,Y,할부금융(장/단기),화,19,단독,55000000,30,48,48,변동,38500000,38500000,Y,Y,1,6.9,36.9,1.2
남성,53.6,중학교,결혼,3,1,기타,1억원 이상,매니저,일반,12.0,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,10,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,0,8.4,0.0,1.6
남성,54.3,전문대,결혼,5,3,사업,3000만원 미만,전문기술,자영업,9.0,N,월세,아파트,양호,N,Y,할부금융(장/단기),수,10,단독,30000000,30,48,48,혼합,21000000,21000000,Y,Y,6,9.3,23.1,6.2
남성,54.4,대학교,결혼,2,0,서비스,3000만원~5000만원 미만,청소/세탁,기타,7.8,Y,자가,단독주택,양호,Y,Y,오토론,화,17,단독,43000000,10,24,24,고정,38700000,38700000,Y,N,0,9.3,9.3,0.4
